2.5578741,4.7533902,1.7830363,-11.2596030,1.0323550,-0.0532878
2.3692932,4.7389013,1.7468417,1.0900483,1.0220431,5.2477714
2.1771600,4.6857235,1.9210492,0.7146920,1.7694213,5.1434574
1.9921117,4.6031248,2.0572424,0.6247253,2.2750079,5.0412169
1.8191010,4.4974342,2.1806010,0.6080307,2.6795194,4.9410088
1.6644321,4.3754810,2.2943767,0.5513847,3.0239293,4.8427926
1.5218593,4.2350543,2.4016123,0.5042934,3.3270748,4.7465287
1.3949867,4.0823882,2.4914827,0.4040924,3.5995048,4.6521783
1.2804036,3.9195222,2.5614261,0.2821042,3.8478479,4.5597033
1.1751977,3.7505867,2.6029832,0.1371218,4.0766001,4.4690666
1.0743852,3.5784708,2.6153114,-0.0170354,4.2889824,4.3802315
0.9735692,3.4076986,2.5958599,-0.1812698,4.4873995,0.0939084
0.8656934,3.2388406,2.5456382,-0.3229580,4.4915574,-4.2278562
0.7483209,3.0789624,2.4658466,-0.4702685,4.3003815,-2.4727317
0.6157869,2.9297683,2.3605689,-0.5940972,4.1845231,-1.6022332
0.4657677,2.7966528,2.2304641,-0.6662276,4.1077070,-0.8272196
0.3034209,2.6873010,2.0942716,-0.7253213,4.0674797,-0.8272196
0.1235924,2.5991674,1.9651359,-0.5315120,4.0268506,2.5704768
-0.0629431,2.5312587,1.8809143,-0.3182989,4.1517987,4.4381284
-0.2514605,2.4755504,1.8407143,-0.1387154,4.3591094,4.3499083
-0.4416304,2.4251212,1.8196807,-0.1197248,4.5531488,4.2634418
-0.6338319,2.3789876,1.7912545,-0.1750255,4.7356222,4.1786941
-0.8290964,2.3391533,1.7513707,-0.2189107,4.9078896,4.0956310
-1.0275239,2.3075928,1.7049313,-0.2414416,5.0710571,4.0142190
-1.2228785,2.2859323,1.6574978,-0.2419285,5.2260401,3.9344253
-1.4212948,2.2734842,1.6096377,-0.2357401,5.3736065,3.7490697
-1.6219201,2.2703727,1.5632456,-0.2265580,5.5105453,3.6020108
-1.8191854,2.2761377,1.5205566,-0.2070096,5.6389812,3.7100946
-2.0177662,2.2901157,1.4812105,-0.1848678,5.7682820,3.6363462
-2.2160019,2.3114258,1.4470986,-0.1580150,5.8922598,3.5640637
-2.4119113,2.3387074,1.4188463,-0.1262528,6.0112926,3.4932181
-2.6096842,2.3713430,1.3966928,-0.0948645,6.1257151,3.4237807
-2.8036963,2.4070253,1.3826496,-0.0486005,6.2358262,3.3557236
-2.9999846,2.4450983,1.3772109,-0.0035830,6.3418936,3.2890193
-3.1946427,2.4829582,1.3820009,0.0512570,6.4441587,-8.3635097
