3.0145369,0.7768429,-0.7490014,0.2751465,3.6418434,-0.3124252
3.1451924,0.9252483,-0.6948038,0.2723591,3.6247506,-0.2354168
3.2685760,1.0816107,-0.6416737,0.2611068,3.6118175,-0.0584579
3.3840539,1.2447019,-0.5912773,0.2397961,3.6085988,0.2262799
3.4908579,1.4118326,-0.5473095,0.1994125,3.6210419,0.7297168
3.5906333,1.5822114,-0.5147222,0.1233495,3.6608807,-2.1968230
3.6863478,1.7548966,-0.5009367,0.0334188,3.5395887,-3.9833973
3.7811439,1.9295838,-0.4930938,0.0515169,3.3083330,-2.8540543
3.8728208,2.1042285,-0.4699122,0.1668090,3.1321594,-1.9379114
3.9576350,2.2796996,-0.4265750,0.2781073,3.0066585,-1.6177458
4.0351772,2.4649050,-0.3646919,0.3337080,2.8977322,-1.3527188
4.0997689,2.6536949,-0.2928458,0.3868440,2.8034035,-1.2814398
4.1495891,2.8465193,-0.2118661,0.4198908,2.7110198,-1.1632307
4.1832352,3.0442808,-0.1237690,0.4618913,2.6243436,-1.0956819
4.1984283,3.2425839,-0.0279940,0.5001712,2.5399971,-0.9199137
4.1937382,3.4418096,0.0769287,0.5561046,2.4669553,-0.7706562
4.1670890,3.6393290,0.1929711,0.6087593,2.4040570,-0.4853212
4.1170171,3.8310321,0.3203321,0.6791325,2.3635880,-0.4310819
4.0413967,4.0154871,0.4587431,0.7090594,2.3270516,-0.3210162
3.9412872,4.1862442,0.6031359,0.7457827,2.2994668,-0.2689027
3.8164699,4.3416391,0.7496211,0.7262551,2.2761027,-0.4331426
3.6711086,4.4768189,0.8936014,0.7150688,2.2379556,-0.5534041
3.5069453,4.5908906,1.0322157,0.6784409,2.1882497,-0.8994954
3.3286167,4.6816344,1.1677069,0.6673212,2.1049554,-1.1992929
3.1413605,4.7472241,1.3007922,0.6908592,1.9884798,-1.4463187
2.9403559,4.7871873,1.4509584,0.7828653,1.8382220,-0.1656601
2.7394051,4.7933468,1.6437057,1.2072916,1.8202201,-7.4403442
2.5578741,4.7533902,1.7830363,-11.2596030,0.5960305,-0.0177626
