2.562,4.704,0.672,3.000,0.500,0.300,0.100,3.000
2.365,4.686,0.665,3.000,0.500,0.300,0.100,3.000
2.179,4.628,1.597,3.000,0.500,0.300,0.100,3.000
1.999,4.541,2.148,3.000,0.500,0.300,0.100,3.000
1.827,4.431,2.577,3.000,0.500,0.300,0.100,3.000
1.672,4.306,2.936,3.000,0.500,0.300,0.100,4.000
1.530,4.165,3.251,3.000,0.500,0.300,0.100,4.000
1.400,4.013,3.532,3.000,0.500,0.300,0.100,4.000
1.280,3.853,3.787,3.000,0.500,0.300,0.100,4.000
1.167,3.688,4.021,3.000,0.500,0.300,0.100,4.000
1.057,3.521,4.238,3.000,0.500,0.300,0.100,4.000
0.944,3.356,4.441,3.000,0.500,0.300,0.100,4.000
0.823,3.196,4.499,3.000,0.500,0.300,0.100,4.000
0.691,3.045,4.324,3.000,0.500,0.300,0.100,4.000
0.547,2.910,4.245,5.000,1.500,0.300,0.100,5.000
0.383,2.789,4.194,5.000,1.500,0.300,0.100,5.000
0.207,2.694,4.153,5.000,1.500,0.300,0.100,5.000
0.024,2.625,4.111,5.000,1.500,0.300,0.100,5.000
-0.167,2.572,4.263,5.000,1.500,0.300,0.100,5.000
-0.362,2.528,4.464,5.000,1.500,0.300,0.100,5.000
-0.557,2.486,4.653,5.000,1.500,0.300,0.100,5.000
-0.752,2.449,4.830,5.000,1.500,0.300,0.100,5.000
-0.948,2.418,4.998,5.000,1.500,0.300,0.100,5.000
-1.146,2.396,5.157,5.000,1.500,0.300,0.100,5.000
-1.347,2.383,5.309,5.000,1.500,0.300,0.100,5.000
-1.546,2.378,5.453,5.000,1.500,0.300,0.100,5.000
-1.745,2.382,5.591,5.000,1.500,0.300,0.100,5.000
-1.946,2.394,5.723,5.000,1.500,0.300,0.100,5.000
-2.144,2.412,5.849,5.000,1.500,0.300,0.100,5.000
-2.342,2.435,5.971,5.000,1.500,0.300,0.100,5.000
-2.540,2.464,6.087,5.000,1.500,0.300,0.100,5.000
-2.737,2.495,6.199,5.000,1.500,0.300,0.100,5.000
-2.935,2.527,6.307,5.000,1.500,0.300,0.100,5.000
-3.131,2.560,6.411,5.000,1.500,0.300,0.100,5.000
-3.330,2.590,6.240,2.000,0.500,0.300,0.100,6.000
-3.527,2.616,5.969,2.000,0.500,0.300,0.100,6.000
-3.726,2.636,5.731,2.000,0.500,0.300,0.100,6.000
-3.926,2.648,5.517,2.000,0.500,0.300,0.100,6.000
-4.125,2.650,5.330,2.000,0.500,0.300,0.100,6.000
-4.325,2.641,5.169,2.000,0.500,0.300,0.100,6.000
-4.523,2.617,5.030,2.000,0.500,0.300,0.100,6.000
-4.719,2.579,4.904,2.000,0.500,0.300,0.100,6.000
-4.911,2.525,4.780,2.000,0.500,0.300,0.100,6.000
-5.098,2.453,4.654,2.000,0.500,0.300,0.100,6.000
-5.277,2.365,4.522,2.000,0.500,0.300,0.100,6.000
-5.447,2.261,4.371,2.000,0.500,0.300,0.100,6.000
-5.608,2.139,4.199,2.000,0.500,0.300,0.100,6.000
-5.754,2.005,3.989,2.000,0.500,0.300,0.100,6.000
-5.888,1.855,3.747,2.000,0.500,0.300,0.100,6.000
-6.005,1.691,3.461,2.000,0.500,0.300,0.100,6.000
-6.099,1.518,3.128,2.000,0.500,0.300,0.100,6.000
-6.169,1.334,2.760,2.000,0.500,0.300,0.100,6.000
-6.210,1.137,2.258,2.000,0.500,0.300,0.100,6.000
-6.203,0.934,1.752,2.000,0.500,0.300,0.100,6.000
-6.203,0.760,1.735,2.000,0.500,0.300,0.100,6.000
-6.135,0.573,1.718,2.000,0.500,0.300,0.100,6.000
-6.028,0.401,2.238,3.000,0.500,0.300,0.100,0.000
-5.906,0.244,2.650,3.000,0.500,0.300,0.100,0.000
-5.767,0.095,3.000,3.000,0.500,0.300,0.100,0.000
-5.619,-0.040,3.307,3.000,0.500,0.300,0.100,0.000
-5.461,-0.163,3.583,3.000,0.500,0.300,0.100,0.000
-5.293,-0.273,3.833,3.000,0.500,0.300,0.100,0.000
-5.117,-0.366,4.059,3.000,0.500,0.300,0.100,0.000
-4.934,-0.441,4.211,3.000,0.500,0.300,0.100,0.000
-4.743,-0.499,4.345,3.000,0.500,0.300,0.100,0.000
-4.548,-0.542,4.493,5.000,1.000,0.300,0.100,1.000
-4.351,-0.571,4.662,5.000,1.000,0.300,0.100,1.000
-4.152,-0.588,4.839,5.000,1.000,0.300,0.100,1.000
-3.952,-0.597,5.006,5.000,1.000,0.300,0.100,1.000
-3.753,-0.600,5.165,5.000,1.000,0.300,0.100,1.000
-3.553,-0.600,5.316,5.000,1.000,0.300,0.100,1.000
-3.353,-0.597,5.460,5.000,1.000,0.300,0.100,1.000
-3.154,-0.594,5.598,5.000,1.000,0.300,0.100,1.000
-2.954,-0.589,5.729,5.000,1.000,0.300,0.100,1.000
-2.755,-0.583,5.855,5.000,1.000,0.300,0.100,1.000
-2.555,-0.577,5.976,5.000,1.000,0.300,0.100,1.000
-2.355,-0.571,6.093,5.000,1.000,0.300,0.100,1.000
-2.156,-0.565,6.205,5.000,1.000,0.300,0.100,1.000
-1.956,-0.559,6.312,5.000,1.000,0.300,0.100,1.000
